district	zone	SchoolID	SchName	SchAddress	PINCD	CRCSchAddress	Sch_Type	MuncipalityName	RuralUrban	Udise_Code	ESTDYEAR	CWSNSCH_YN	cwsn_sch_type	School_Deatils_STD	School_Deatils_Landline_Phone	School_Deatils_MobileNO	School_Incharge_Name	School_Incharge_Designation	School_Incharge_MobileNo	Respondent_Name	Respondent_Designation	Respondent_MobileNo	EMAIL	WEBSITE	School_Gender	School_Level	School_Nomenclature	LOWCLASS	HIGHCLASS	Shiftofschool	typeofschool	SCHMGT_Group	SCHMGT	minoritymanagedschool_YN	TYPEofminoritymanagedschool	MEDINSTR1	MEDINSTR2	MEDINSTR3	MEDINSTR4	MTONGUE_YN	LANG1	LANG2	LANG3	LANG4	LANG5	VISITSCRC	workdays_pre_pri	workdays_pri	WORKSDAYS_UPR	WORKSDAYS_SEC	workdays_hsec	sch_hrs_stu_pre_pri_h	sch_hrs_stu_pre_pri_m	sch_hrs_stu_pri_h	sch_hrs_stu_pri_m	sch_hrs_stu_upr_h	sch_hrs_stu_upr_m	sch_hrs_stu_sec_h	sch_hrs_stu_sec_m	sch_hrs_stu_hsec_h	sch_hrs_stu_hsec_m	sch_hrs_tch_pre_pri_h	sch_hrs_tch_pre_pri_m	sch_hrs_tch_pri_h	sch_hrs_tch_pri_m	sch_hrs_tch_upr_h	sch_hrs_tch_upr_m	sch_hrs_tch_sec_h	sch_hrs_tch_sec_m	sch_hrs_tch_hsec_h	sch_hrs_tch_hsec_m
East	1	1001166	Bhai Parmanand Vidya Mandir	Surya Niketan Delhi	110092	"1001009:-Govt. Sarvodaya Kanya Vidyalaya, Anand Vihar (Near Railway Station), Delhi"	DoE_UnAided	East Delhi Municipal Corporation	Urban	7040322603	1991	No		11	41254346	9810860698	Mr. Ajay Pal Singh	Head Master/Principal	9810860698	Mr. Ajay Pal Singh	Head of the School/In-Charge	9810860698	info@bvmschool.in	http://www.bvmschool.in	Co-Ed.	Sr.Sec	Nur to XII	0	12	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	Sanskrit	Spanish	NA	0	200	205	228	220	230	4	20	6	40	6	0	6	40	6	40	6	0	6	0	6	0	6	0	6	0
East	1	1001167	St. Josephs Academy	"Savita Vihar, Delhi"	110092	"1051141:-MCD Primary School (Co-ed) , West Azad Nager, Delhi"	DoE_UnAided	East Delhi Municipal Corporation	Urban	7040323902	1977	No		11	22165396	7306672889	BENEDICT K J	Head Master/Principal	7306672889	ANU JIJI	School Administration Staff/Official/Clerk	9871736658	sjadelhi@gmail.com	https://sjdelhi.com	Co-Ed.	Secondary	Nur to XII	0	12	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	Yes	Christian	English	NA	NA	NA	Yes	English	Hindi	Sanskrit	NA	NA	0	210	230	230	230	230	4	0	5	30	5	30	5	30	6	0	5	30	6	0	6	0	6	0	6	0
East	1	1001169	National Public School	Vishwakarma Nagar Jhilmil Delhi	110095	"1001022:-Govt. Sarvodaya Kanya Vidyalaya, C-Block, Vivek Vihar, Delhi"	DoE_UnAided	East Delhi Municipal Corporation	Urban	7040323807	1994	No		11	20456949	9999939899	ANITA SINGH	Head Master/Principal	9999939899	VEENA SINGH	Teacher	7903178883	nitender17@gmail.com	 https://google.com	Co-Ed.	Middle	Nur to VIII	0	8	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	Sanskrit	NA	NA	0	230	232	232			5	30	5	30	5	30					6	30	6	30	6	30				
East	1	1001170	Saroj Montessori	"A- 43 Vivek Vihar-II, Delhi"	110095	"1001022:-Govt. Sarvodaya Kanya Vidyalaya, C-Block, Vivek Vihar, Delhi"	DoE_UnAided	East Delhi Municipal Corporation	Urban	7040323901	1987	No		11	11111111	9910335805	Shama Sharma	Head Master/Principal	9205369873	Ravi Kumar Sharma	Head of the School/In-Charge	9910335805			Co-Ed.	Middle	Nur to VIII	0	8	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	Sanskrit	NA	NA	0	218	220	220			4	50	4	50	5	0					5	0	5	0	5	0				
East	1	1001174	Henry Dunant Public School	"D-2/3 Jhilmil Colony, Delhi"	110095	"1001022:-Govt. Sarvodaya Kanya Vidyalaya, C-Block, Vivek Vihar, Delhi"	DoE_UnAided	East Delhi Municipal Corporation	Urban	7040323806	1988	No		11	22162057	7678588829	Mrs. Vineeta Suri 	Head Master/Principal	9311406888	Mrs. Nidhi Agarwal	Teacher	8851364674	henrydunant1992@gmail.com		Co-Ed.	Middle	Nur to VIII	0	8	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	Hindi	English	Sanskrit	NA	NA	0	210	218	220			5	0	5	30	5	30					7	0	7	0	7	0				
East	1	1001175	DAV Public School	Sreshta Vihar Delhi	110092	"1001009:-Govt. Sarvodaya Kanya Vidyalaya, Anand Vihar (Near Railway Station), Delhi"	DoE_UnAided	East Delhi Municipal Corporation	Urban	7040322504	1989	No		11	40623117	9911194920	Mrs. SUHASINI KHUSHINDER NATH	Head Master/Principal	9911194920	Mrs. SUHASINI KHUSHINDER NATH	Head of the School/In-Charge	9911194920	davsvd@hotmail.com	http://www.davsreshtha.com	Co-Ed.	Sr.Sec	Nur to XII	0	12	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	Sanskrit	French	NA	0	187	224	220	221	220	1	0	1	20	2	40	2	40	3	20	6	0	6	0	6	0	6	0	6	0
East	1	1001177	Dayanand Model Secondary School	Vivek Vihar Delhi	110095	"1051141:-MCD Primary School (Co-ed) , West Azad Nager, Delhi"	DoE_UnAided	East Delhi Municipal Corporation	Urban	7040323805	1976	No		11	43011559	9818283777	Ms. Seema Bhatia	Asst. Head Master/VicePrincipal	9810558999	Rahul Bhatia	School Administration Staff/Official/Clerk	9818283777	dayanandmodel@yahoo.com	http://www.dayanandmodelschool.com	Co-Ed.	Secondary	Nur to X	0	10	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	Hindi	English	Sanskrit	NA	NA	0	200	225	235	235		2	0	3	0	3	0	4	0			6	0	6	0	6	0	6	0		
East	1	1001178	New Cambridge Public School	"Opp Tikona Park, Jwala Nagar Shahadra"	110032	"1001022:-Govt. Sarvodaya Kanya Vidyalaya, C-Block, Vivek Vihar, Delhi"	DoE_UnAided	East Delhi Municipal Corporation	Urban	7040323811	1982	No		11	64166996	9213836267	Mrs. Pankaj Kumari	Head Master/Principal	9213836267	Mr. Rajat Gupta	School Administration Staff/Official/Clerk	9810177472	rajatgpt951@gmail.com		Co-Ed.	Middle	I to VIII	1	8	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	Sanskrit	NA	NA	0		230	232					5	0	5	30							6	0	6	0				
East	1	1001180	Arwachin Bharti Bhawan Sr. Sec. School	"Vivek Vihar, Delhi"	110095	"1051141:-MCD Primary School (Co-ed) , West Azad Nager, Delhi"	DoE_UnAided	East Delhi Municipal Corporation	Urban	7040323809	1973	No		11	43072000	7217784703	Dr. Urmila Sharma	Head Master/Principal	7217784703	Shivam Sharma	School Administration Staff/Official/Clerk	9999577093	arwachinschool@gmail.com	https://www.arwachinschools.com	Co-Ed.	Sr.Sec	Nur to XII	0	12	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	Sanskrit	French	NA	0	220	220	220	220	220	5	0	5	0	5	0	5	0	5	0	6	0	6	0	6	0	6	0	6	0
East	1	1001181	Vivekanand Public School	B Block Anand Vihar Delhi	110092	"1001009:-Govt. Sarvodaya Kanya Vidyalaya, Anand Vihar (Near Railway Station), Delhi"	DoE_UnAided	East Delhi Municipal Corporation	Urban	7040322509	1989	No		11	42420545	9212227153	Ashima Jhamb	Head Master/Principal	9899636711	Ashima	Head of the School/In-Charge	9212227153	vivekanandschool2008@gmail.com	https://www.vivekanandpublicschool.in	Co-Ed.	Secondary	Nur to XII	0	12	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	Sanskrit	NA	NA	0	235	235	235	235	235	6	0	6	0	6	0	6	0	6	0	6	59	6	59	6	59	6	59	6	59
East	1	1001182	Vivekanand School	"D- Block, Anand Vihar, Delhi"	110092	"1001009:-Govt. Sarvodaya Kanya Vidyalaya, Anand Vihar (Near Railway Station), Delhi"	DoE_UnAided	East Delhi Municipal Corporation	Urban	7040322503	1978	No		11	46516983	9871420317	Poonam Sharma	Head Master/Principal	9871420317	Jyoti Sharma	School Administration Staff/Official/Clerk	9911704544	info@vivekanandschool.in	https://vivekanandschool.in	Co-Ed.	Sr.Sec	Nur to XII	0	12	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	Sanskrit	French	German	0	210	220	220	220	220	4	30	6	0	6	0	6	0	6	0	7	0	7	0	7	0	7	0	7	0
East	1	1001183	DAV Public School	Dayanand Vihar Delhi	110092	"1001009:-Govt. Sarvodaya Kanya Vidyalaya, Anand Vihar (Near Railway Station), Delhi"	DoE_UnAided	East Delhi Municipal Corporation	Urban	7040322812	1982	No		11	47070367	9810238214	Ms. VINITA KAPOOR	Head Master/Principal	9810238214	Ms. REENA BURMAN	School Administration Staff/Official/Clerk	9910732004	davr_dv@yahoo.com	http://davdayanandvihar.net	Co-Ed.	Sr.Sec	Nur to XII	0	12	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	Sanskrit	NA	NA	0	196	222	217	224	186	4	0	5	30	5	50	5	50	5	50	6	0	6	0	6	0	6	0	6	0
East	1	1001184	Greenway Modern School	"A-210, Jhilmil Colony, Delhi"	110095	"1051141:-MCD Primary School (Co-ed) , West Azad Nager, Delhi"	DoE_UnAided	East Delhi Municipal Corporation	Urban	7040323808	1994	No		11	71468200	9717827322	MS. RUCHI SACHDEVA	Head Master/Principal	9717827322	MS BHAVANA THAPLIYAL	School Administration Staff/Official/Clerk	8447010743	principal@greenwayschool.org		Co-Ed.	Middle	Nur to VIII	0	8	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	Hindi	English	Sanskrit	NA	NA	0	218	218	218			4	45	5	40	5	40					6	0	6	0	6	0				
East	1	1001185	Guru Harkrishan Public School	Hargobind Enclave Delhi	110092	"1001009:-Govt. Sarvodaya Kanya Vidyalaya, Anand Vihar (Near Railway Station), Delhi"	DoE_UnAided	East Delhi Municipal Corporation	Urban	7040322604	2001	No		11	43714444	8586870125	Mrs. Harpreet Kaur	Head Master/Principal	8586870125	Ravinder Preet Singh	School Administration Staff/Official/Clerk	9811602055	ghps_hargobind@yahoo.co.in	http://ghpshargobind.org	Co-Ed.	Middle	Nur to XII	0	12	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	Yes	Sikhs	English	NA	NA	NA	Yes	English	Hindi	Punjabi	NA	NA	0	220	220	222	222	222	4	0	6	0	6	0	6	0	6	0	6	30	6	30	6	30	6	30	6	30
East	1	1001186	ST. Johns Academy	"Jawala Nagar, Shadhara, Delhi"	110032	"1001022:-Govt. Sarvodaya Kanya Vidyalaya, C-Block, Vivek Vihar, Delhi"	DoE_UnAided	East Delhi Municipal Corporation	Urban	7040323803	2004	No		11	22302873	7834935270	Sr.Treesa Simi	Head Master/Principal	7318106377	Mrs.Lini John	School Administration Staff/Official/Clerk	7678306680	johnacademymail@gmail.com	http://www.sanjohn.org	Co-Ed.	Secondary	Nur to XII	0	12	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	Yes	Christian	English	NA	NA	NA	Yes	English	Hindi	Sanskrit	NA	NA	0	185	200	220	220	220	3	0	5	0	5	30	5	30	5	30	5	0	6	30	6	30	6	30	6	30
East	1	1001194	Govt. Co-ed. Sec. School	"West Azad Nagar, Delhi"	110051	"1051141:-MCD Primary School (Co-ed) , West Azad Nager, Delhi"	Government	East Delhi Municipal Corporation	Urban	7040123502	1973	No		11	22002711	9205396095	SUNIL KUMAR SHARMA	Asst. Head Master/VicePrincipal	9205396095	SUNIL KUMAR SHARMA	Head of the School/In-Charge	9205396095	GCOEDWESTAZADNAGAR@GMAIL.COM	http://www.edudel.nic.in	Co-Ed.	Secondary	VI to X	6	10	General	Co-Ed	A-State Government	Dte.of Education	No		Hindi	English	NA	NA	Yes	Hindi	English	Punjabi	Sanskrit	NA	25			220	220						6	0	6	0							6	30	6	30		
East	1	1001196	Govt. Sarvodaya Kanya Vidyalaya	"Vishwas Nagar, Delhi"	110032	"1001009:-Govt. Sarvodaya Kanya Vidyalaya, Anand Vihar (Near Railway Station), Delhi"	Government	East Delhi Municipal Corporation	Urban	7040122602	1976	No		11	22393035	9818988636	DR. DEEPA SHARMA	Asst. Head Master/VicePrincipal	9818988636	TEENA	Teacher	9211365907	1001196hos@gmail.com	https://edudel.nic.in	Girls	Sr.Sec	Nur to XII	0	12	Morning	Co-Ed	A-State Government	Dte.of Education	No		Hindi	English	NA	NA	Yes	Hindi	English	Sanskrit	Punjabi	Urdu	5	220	220	235	235	235	5	0	5	0	5	30	5	30	5	30	6	0	6	0	6	0	6	0	6	0
East	3	1001198	Lovely Public Sr. Secondary School	"Priya Darshini Vihar, Delhi"	110092	"1003024:-Govt. Sarvodaya Kanya Vidyalaya, B-13, Geeta Colony, Delhi"	DoE_UnAided	East Delhi Municipal Corporation	Urban	7040322807	1983	No		11	40392168	9211908331	Dr. Bhawana Malik	Head Master/Principal	9811887787	VImal Narang	School Administration Staff/Official/Clerk	9211908331	lpspioneersun@gmail.com	https://www.lpsschool.com	Co-Ed.	Sr.Sec	I to XII	1	12	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	Sanskrit	French	NA	0		235	235	235	235			6	0	6	0	6	0	6	0			7	0	7	0	7	0	7	0
East	3	1001199	Lovely Public Middle School	"2/24 Geeta Colony, Delhi"	110031	"1051148:-MCD Primary School (Co-ed) , Krishna Nager -F Block Delhi"	DoE_UnAided	East Delhi Municipal Corporation	Urban	7040322907	1991	No		11	22418835	9910519994	Mrs. Sunita Dhingra	Head Master/Principal	9873158586	Mrs. Payal	Teacher	9910519994	lpsjupiter@yahoo.co.in		Co-Ed.	Middle	VI to VIII	6	8	General	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	Hindi	English	Sanskrit	French	NA	0			220							6	0									7	0				
East	1	1001200	Kendriya Vidyalaya	"AGCR Colony, Karkardooma, Delhi"	110092	"1001009:-Govt. Sarvodaya Kanya Vidyalaya, Anand Vihar (Near Railway Station), Delhi"	KVS	East Delhi Municipal Corporation	Urban	7040922504	1981	No		11	22374384	7827631273	SMT. PRACHI DIXIT	Head Master/Principal	7827631273	MR. HIMANSHU SEHGAL	Teacher	7042075423	kvagcr3@gmail.com	https://agcrcolony.kvs.ac.in	Co-Ed.	Sr.Sec	I to XII	1	12	Morning	Co-Ed	D-Central Government	KVS/Central Govt.	No		English	NA	NA	NA	Yes	Hindi	English	Sanskrit	NA	NA	4		235	235	235	235			6	0	6	0	6	0	6	0			6	10	6	10	6	10	6	10
East	1	1001201	Kendriya Vidyalaya	"Vigyan Vihar, Near Vivek Vihar Police Station, Delhi"	110092	"1001009:-Govt. Sarvodaya Kanya Vidyalaya, Anand Vihar (Near Railway Station), Delhi"	KVS	East Delhi Municipal Corporation	Urban	7040922503	1984	No		11	22152125	9434053413	DR. GAYA RAVIDAS	Head Master/Principal	9434053413	GRACY POONAM	Teacher	9311093721	kvvigyanvihar@yahoo.co.in	https://nfcvigyanvihar.kvs.ac.in	Co-Ed.	Sr.Sec	I to XII	1	12	Morning	Co-Ed	D-Central Government	KVS/Central Govt.	No		English	NA	NA	NA	Yes	Hindi	English	Sanskrit	NA	NA	3		200	200	200	200			6	0	6	0	6	0	6	0			6	10	6	10	6	10	6	10
East	1	1001204	Govt. Boys Sr. Sec. School	"Vishwas Nagar, Delhi"	110032	"1001009:-Govt. Sarvodaya Kanya Vidyalaya, Anand Vihar (Near Railway Station), Delhi"	Government	East Delhi Municipal Corporation	Urban	7040122605	2009	No		11	22383035	9968363411	RAMESH CHAND	Asst. Head Master/VicePrincipal	9968363411	PRASHANT KUMAR 	Teacher	9650426306	gbsssvishwasnagar@gmail.com	https://edudel.nic.in	Boys	Sr.Sec	VI to XII	6	12	Evening	Boy	A-State Government	Dte.of Education	No		Hindi	English	NA	NA	Yes	Hindi	English	Sanskrit	Urdu	Punjabi	12			220	225	225					5	40	5	40	5	40					6	15	6	15	6	15
East	1	1001205	Dashmesh Public School	"C-Block Vivek Vihar, Delhi"	110095	"1051141:-MCD Primary School (Co-ed) , West Azad Nager, Delhi"	DoE_UnAided	East Delhi Municipal Corporation	Urban	7040323903	2011	No		11	47148254	9899810521	RICHA KAUR	Others	9899810521	NUPUR CHHABRA	School Administration Staff/Official/Clerk	9711970484	dashmeshpublicschool09@GMAIL.COM	https://www.dashmeshschools.com	Co-Ed.	Middle	Nur to X	0	10	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	Yes	Sikhs	English	NA	NA	NA	Yes	English	Hindi	Sanskrit	Punjabi	NA	0	193	193	210	212		5	0	5	0	5	30	5	30			6	10	6	10	6	10	6	10		
East	1	1001206	Premala Bai Chavan School For The Deaf	"Plot No 4&7 Institutional Area Karkadi Mode , Delhi"	110092	"1001009:-Govt. Sarvodaya Kanya Vidyalaya, Anand Vihar (Near Railway Station), Delhi"	Aided	East Delhi Municipal Corporation	Urban	7040222801	1972	Yes	Hearing impairments	11	22376670	9891726229	MADHURI MISHRA	Asst. Head Master/VicePrincipal	9891726229	suman bala	Teacher	9311177478	pbcdeafschool@gmail.com	https://www.deafanddumbsociety.org	Co-Ed.	Middle	Nur to VIII	0	8	General	Co-Ed	B-Govt. Aided	Pvt. Aided	No		Hindi	NA	NA	NA	Yes	Hindi	English	Sanskrit	NA	NA	3	220	220	220			6	0	6	0	6	0					6	30	6	30	6	30				
East	1	1001207	Angels Public Sr. Sec. School	"3/33-35, Sahdev Gali Vishwas Nagar Shahdara, Delhi"	110032	"1001009:-Govt. Sarvodaya Kanya Vidyalaya, Anand Vihar (Near Railway Station), Delhi"	DoE_UnAided	East Delhi Municipal Corporation	Urban	7040322508	1977	No		11	22380781	9873081622	SAVITA RAGHAVE	Head Master/Principal	9873081622	MAMTA VERMA	School Administration Staff/Official/Clerk	9899740230	angelspublicschool_123@yahoo.com	http://www.angelpublicschoolvishwasnagar.com	Co-Ed.	Sr.Sec	Nur to XII	0	12	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	No	English	Hindi	Sanskrit	NA	NA	0	225	225	235	235	235	5	0	5	0	6	0	6	0	6	0	5	30	5	30	6	30	6	30	6	30
East	1	1001208	Govt. Sarvodaya Bal Vidyalaya	"Anand Vihar, Near Railway Station, Delhi"	110092	"1001009:-Govt. Sarvodaya Kanya Vidyalaya, Anand Vihar (Near Railway Station), Delhi"	Government	East Delhi Municipal Corporation	Urban	7040122505	2012	No		11	22144732	9871504527	RRANBIR SINGH BANDHU	Asst. Head Master/VicePrincipal	9871504527	VIVEK KUMAR RAO	Teacher	9560177323	sbvanandvihar@gmail.com	https://www.edudel.nic.in	Boys	Sr.Sec	VI to XII	6	12	Evening	Boy	A-State Government	Dte.of Education	No		Hindi	English	NA	NA	Yes	Hindi	English	Sanskrit	NA	NA	8			220	220	220					6	30	6	30	6	30					6	50	6	50	6	50
East	1	1001209	Nutan Vidya Mandir	"A.G.C.R.Enclave, Delhi"	110092	"1001009:-Govt. Sarvodaya Kanya Vidyalaya, Anand Vihar (Near Railway Station), Delhi"	DoE_UnAided	East Delhi Municipal Corporation	Urban	7040322511	1988	No		11	22374926	9818921930	RASHMI PILLAI	Head Master/Principal	9958750971	NISHANT	School Administration Staff/Official/Clerk	9639242322	nvm.agcr@gmail.com	http://nvmvasundhara.com	Co-Ed.	Middle	Nur to VIII	0	8	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	Sanskrit	NA	NA	0	138	138	141			4	0	5	0	5	0					6	0	6	0	6	0				
East	1	1001210	G D Goenka Public School	"Plot No. F-18, Karkarduma Delhi"	110092	"1001009:-Govt. Sarvodaya Kanya Vidyalaya, Anand Vihar (Near Railway Station), Delhi"	DoE_UnAided	East Delhi Municipal Corporation	Urban	7040322512	2011	No		11	72898508	8826695844	ANUPAMA CHOPRA	Head Master/Principal	8826695840	ANUPAMA CHOPRA	Head of the School/In-Charge	7289880880	info@gdgoenkakarkardooma.com	http://www.gdgoenkakarkardooma.com	Co-Ed.	Sr.Sec	Nur to XII	0	12	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	French	Sanskrit	NA	0	210	216	220	220	220	6	0	6	0	6	0	6	0	6	0	7	0	7	0	7	0	7	0	7	0
East	1	1001211	Prakash Punj Vidhya Sadan	"Bhola Nath Nagar, Shahdara Delhi"	110032	"1001022:-Govt. Sarvodaya Kanya Vidyalaya, C-Block, Vivek Vihar, Delhi"	DoE_UnAided	East Delhi Municipal Corporation	Urban	7040323702	1983	No		11	22303743	9868027147	TOSHAN KAUSHIK	Head Master/Principal	9999407677	AKHIL KAUSHIK	School Administration Staff/Official/Clerk	9811101314	ppvsadan@gmail.com		Co-Ed.	Middle	Nur to VIII	0	8	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	Sanskrit	NA	NA	0	220	220	220			5	0	5	0	5	0					6	0	6	0	6	0				
East	1	1001212	Lovely Public English School	"A 100, Yojna Vihar, Delhi"	110092	"1051141:-MCD Primary School (Co-ed) , West Azad Nager, Delhi"	DoE_UnAided	East Delhi Municipal Corporation	Urban	7040323904	2014	No		11	43600686	8010686001	Ms. Ramita Mehta	Head Master/Principal	8010686001	Ms. Ramita Mehta	Head of the School/In-Charge	8010686001	lpsyojnavihar@gmail.com	 https://www.lpsyv.in	Co-Ed.	Middle	Nur to VIII	0	8	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	Sanskrit	NA	NA	0	220	220	220			4	30	5	30	5	30					6	30	6	30	6	30				
East	1	1001213	Happy English School	"Sharad Vihar, Karkardooma, Delhi"	110092	"1001009:-Govt. Sarvodaya Kanya Vidyalaya, Anand Vihar (Near Railway Station), Delhi"	DoE_UnAided	East Delhi Municipal Corporation	Urban	7040322513	2004	No		11	22371117	9891890224	ARTI KHUNGAR	Head Master/Principal	9891890224	Pooja Goswami	School Administration Staff/Official/Clerk	9891890224	hessharadvihar@gmail.com	http://www.hes.edu.in	Co-Ed.	Sr.Sec	Nur to X	0	10	Morning	Co-Ed	C-Private Unaided	Pvt. Unaided	Yes	Sikhs	English	NA	NA	NA	Yes	English	Hindi	Punjabi	NA	NA	0	215	225	230	235		4	0	6	0	6	0	6	0			7	0	7	0	7	0	7	0		
East	1	1001214	Green Field Public School	"D-Block Vivek Vihar, Delhi"	110095	"1001022:-Govt. Sarvodaya Kanya Vidyalaya, C-Block, Vivek Vihar, Delhi"	DoE_UnAided	East Delhi Municipal Corporation	Urban	7040323812	1997	No		11	43071149	9711010063	Mrs. Namita Joshi	Head Master/Principal	9711010063	Mrs. Anju Singh	Head of the School/In-Charge	9911975577	GREENFIELDVIVEKVIHAR@GMAIL.COM	http://www.greenfieldsvivekvihar.com	Co-Ed.	Sr.Sec	I to XII	1	12	General	Co-Ed	C-Private Unaided	Pvt. Unaided	No		English	NA	NA	NA	Yes	English	Hindi	Sanskrit	NA	NA	0		220	220	220	220			6	0	6	0	6	0	6	0			6	30	6	30	6	30	6	30
East	2	1001215	Kendriya Vidyalaya	"G.T. Road, Shahdara, Delhi"	110091	"1051043:-MCD Primary School (Co-ed) , Mayur Vihar, Phase-II, C-Block, Delhi"	KVS	East Delhi Municipal Corporation	Urban	7040921902	2017	No		11	22783006	9910965437	Sh.Radha charan	Head Master/Principal	9910965437	Mrs. Upasana	Teacher	7503588125	kvshahdara.2336@gmail.com	https://shahadara.kvs.ac.in	Co-Ed.	Sr.Sec	I to X	1	10	Morning	Co-Ed	D-Central Government	KVS/Central Govt.	No		English	NA	NA	NA	Yes	English	Hindi	Sanskrit	NA	NA	3		224	224	224				5	30	5	30	5	30					6	10	6	10	6	10		
East	1	1001216	Dr. B. R. Ambedkar School Of Specialized Excellence	"Surajmal Vihar, Delhi"	110092	"1001009:-Govt. Sarvodaya Kanya Vidyalaya, Anand Vihar (Near Railway Station), Delhi"	Government	East Delhi Municipal Corporation	Urban	7104100022	2021	No		11	22169518	9711891388	MANSI GUPTA	Asst. Head Master/VicePrincipal	9711891388	K.K. MISHRA	Teacher	9958399076	sose1001216@gmail.com	http://www.edudel.nic.in	Co-Ed.	Not Available	IX to X	9	10	General	Co-Ed	A-State Government	Dte.of Education	No		English	NA	NA	NA	No	English	Hindi	NA	NA	NA	3				110	110							6	0	6	0							6	30	6	30
East	2	1002001	Govt. Sarvodaya Bal Vidyalaya (Veer Udham Singh)	"I.P. Extn, Mandawali, Delhi"	110092	"1051090:-MCD Pratibha Vidyalaya (Girls) , Chander Vihar, (Opposite Maitri Apartments, IPExtn), Delhi"	Government	East Delhi Municipal Corporation	Urban	7040121803	1952	No		11	22476708	8448401355	DR BHUWAN CHANDRA TIWARI	Head Master/Principal	8448401355	DR BHUWAN CHANDRA TIWARI	Head of the School/In-Charge	8448401355	1002001hos@gmail.com	https://www.edudel.nic.in	Boys	Sr.Sec	Nur to XII	0	12	Evening	Boy	A-State Government	Dte.of Education	No		English	Hindi	NA	NA	Yes	Hindi	English	Sanskrit	NA	NA	10	210	220	225	225	225	5	0	5	0	5	30	5	30	5	30	6	30	6	30	6	30	6	30	6	30
East	2	1002002	Govt. Sarvodaya Bal Vidyalaya (Genda Lal Dixit)	"Patpar Ganj, Delhi"	110091	"1002032:-Govt. Sarvodaya Kanya Vidyalaya, West Vinod Nagar, Delhi"	Government	East Delhi Municipal Corporation	Urban	7040122005	1976	No		11	22791533	9891018065	Shailendra Rai	Asst. Head Master/VicePrincipal	9891018065	Harshit bhardwaj	Teacher	9782866516	1002002hos@gmail.com	https://www.edudel.nic.in	Boys	Sr.Sec	Nur to XII	0	12	Evening	Boy	A-State Government	Dte.of Education	No		Hindi	English	NA	NA	Yes	Hindi	English	Sanskrit	Urdu	NA	8	224	224	224	224	224	5	0	5	0	5	30	5	30	5	30	6	0	6	0	6	30	6	30	6	30
East	2	1002003	Govt. Sarvodaya Bal Vidyalaya (Raj Bihari Bose)	"Kalyanvas, Delhi"	110091	"1051043:-MCD Primary School (Co-ed) , Mayur Vihar, Phase-II, C-Block, Delhi"	Government	East Delhi Municipal Corporation	Urban	7040121909	1981	No		11	20824437	9971048217	DR. ASHOK KUMAR BHATI	Asst. Head Master/VicePrincipal	9971048217	SH. AJAY KUMAR SHARMA	Teacher	8506900202	1002003hos@gmail.com	https://www.edudel.nic.in	Boys	Sr.Sec	Nur to XII	0	12	Evening	Boy	A-State Government	Dte.of Education	No		English	Hindi	NA	NA	Yes	English	Hindi	Sanskrit	NA	NA	12	210	210	220	220	220	5	0	5	0	5	10	5	10	5	10	6	0	6	0	6	0	6	0	6	0
